pca,building,training,part,clause,circuit,fuzzy,tangent,analog,letter,light,concept,pyramid,wavelet,net,set,data,potential,star,chess,estimator,oscillator,instruction,component,chip,option,pattern,rotation,belief,map,tree,delay,spike,eeg,rule,rules,expert,block,user,loss,document,subscriber,memory,lesion,call,signal,solution,view,stress,distance,evidence,policy,perceptron,direction,song,saliency,control,error,kernel,system,digit,disparity,controller,target,dialogue,field,noise,hand,routing,road,input,motion,character,algorithm,neuron,operator,unit,neural,hint,motor,weight,object,function,item,speaker,channel,point,model,classifier,action,iiii,attractor,head,context,task,skill,word,network,cell,learning
0,3,0,2,0,7,0,0,19,0,0,0,0,0,0,1,8,0,0,0,0,0,0,10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16,2,1,0,1,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,8,1,0,0,6,0,0,0,0,0,0,8,0,0,0,0,7,0,0,4,3,48,0,0,0,0,3,0,3,0,0,1,1,0
0,0,0,0,0,19,0,0,18,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,3,5,0,0,0,22,0,0,29,0,0,9,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,1,1
0,0,0,2,0,36,0,0,3,0,0,0,0,0,8,0,0,7,0,0,0,0,0,1,5,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,5,0,0,7,56,0,2,24,0,0,8,0,25,0,0,4,0,14,0,7,0,0,0,0,0,0,0,26,0,7
0,2,0,0,0,9,0,0,15,0,0,0,0,0,0,1,19,0,0,0,0,0,0,2,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,2,0,5,0,0,0,0,3,0,0,0,5,8,0,0,0,0,0,0,0,0,0,22,0,0
0,0,0,1,0,10,0,0,12,0,0,0,0,0,6,0,5,1,0,0,0,0,1,2,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,6,0,0,0,0,0,6,1,1,0,0,30,0,0,0,1,0,1,13,0,0,0,0,4,0,0,1,3,5,0,0,0,0,0,0,0,0,0,36,17,1
0,0,0,1,0,71,0,0,5,0,0,0,0,0,1,3,8,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23,0,0,1,40,0,0,6,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,1,0,0,7,0,0
0,0,0,2,0,49,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,4,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,5,0,1,0,0,0,0,0,0,2,0,20,0
0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,34,1,0,36,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,6,0,0,0,1,0,2,2,1,0,0,28,0,8,3,1,0,9,5,0,0,15,6,1,0,0,0,0,2,0,1,0,0,0,0,6,0,6,23,0,1
0,0,0,3,0,40,0,0,20,0,0,0,0,0,2,5,0,3,0,0,0,0,0,3,7,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,1,2,0,4,0,1,1,1,0,0,9,1,0,5,0,0,0,0,0,0,0,3,0,0,27,0,0,8,1,2,0,13,0,0,70,0,3,0,0,7,1,0,2,0,0,0,0,0,0,0,0,17,1,5
0,1,11,2,0,2,0,0,8,0,0,0,0,0,4,9,10,0,0,0,0,0,0,3,41,0,36,2,0,0,0,0,0,0,3,6,4,5,0,0,0,0,2,0,0,12,4,0,0,0,0,0,1,1,0,0,2,0,0,40,0,0,0,0,0,0,40,1,1,0,25,0,0,6,54,0,5,10,0,0,24,0,10,0,1,1,1,3,0,0,0,0,0,0,1,0,2,49,0,59
0,1,1,0,0,11,0,0,13,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,1,1,0,0,0,0,0,1,0,0,3,1,0,9,0,0,2,1,0,0,0,0,0,0,11,0,0,9,0,0,0,11,0,0,64,0,1,0,0,10,0,5,0,0,0,0,0,0,0,0,0,20,16,9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,1,23,0,0,13,0,0,0,0,22,0,0,2,3,1,0,0,0,0,0,0,0,0,0,85,0,30
0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,1,0,13,0,0,3,1,0,7,12,0,0,15,0,16,0,0,0,2,1,0,0,0,0,0,0,0,0,0,21,0,1
0,0,0,2,0,3,0,0,2,0,3,0,0,0,0,2,2,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,27,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,9,4,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
0,1,7,0,0,0,0,0,0,1,0,0,0,0,2,1,9,2,0,0,0,0,0,0,1,0,13,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,2,13,0,0,0,0,0,0,0,2,0,0,7,0,0,7,0,0,2,12,0,0,2,0,8,0,1,0,5,21,2,0,0,0,0,0,1,0,6,25,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,6,0,0,3,6,0,9,0,0,0,0,0,2,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,35,0,0,0,0,0,0,0,0,0,3,2,0,0,18,0,0,0,3,14,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,8,0,0,11,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,10,0,2,0,1,0,0,0,0,0,0,15,0,0,0,48,0,12,3,0,1,0,0,5,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,21,0
0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,3,2,18,0,0,0,3,0,2,0,0,35,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,8,0,0,0,3,0,0,0,0,0,0,23,0,0,0,76,0,0,21,0,25,0,0,5,0,0,0,0,8,0,14,0,0,0,0,1,0,0,48,39,1
0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0,1,0,4,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,2,0,4,0,1,0,0,31,0,0,2,63,0,17,11,0,41,0,0,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,27,19,0
0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,2,0,0,1,5,0,16,0,0,0,0,0,2,21,0,0,0,5,5,0,5,19,0,2,27,0,0,0,0,5,0,0,0,2,8,0,0,0,0,0,1,3,0,0,0,6,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,9,0,0,0,0,2,0,0,0,0,0,0,22,0,0,25,0,4,0,1,2,0,0,0,3,1,0,2,0,0,1,0,1,0,0,4,1,1
0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,37,0,1,0,0,2,1,0,0,5,0,12,9,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,21,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,10,0,0,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,2,0,0,3,0,0,0,7,0,0,15,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,1,5,0,0,7,3,1
0,0,1,1,0,1,0,0,4,0,0,0,0,0,7,5,1,1,0,0,0,2,0,6,0,0,17,0,0,0,0,0,0,0,14,2,0,3,0,0,0,0,13,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,20,0,0,0,1,0,2,0,0,0,0,5,0,0,5,10,0,5,4,0,2,9,6,12,0,0,0,1,20,0,2,0,9,0,1,0,0,0,33,5,12
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,10,0,0,0,0,6,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,11,1,0,0,20,0,0,0,21,0,10,1,0,0,0,5,7,0,0,1,0,35,0,2,0,0,0,0,0,0,1,10,13,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,6,4,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,8,0,0,0,6,0,0,2,0,0,1,0,15,0,0,2,4,25,0,2,0,0,0,0,0,0,0,10,19,0
0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,1,11,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,1,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,15,0,0,0,5,3,1,0,42,0,0,8,0,0,2,0,9,0,0,1,1,11,0,4,0,0,0,0,0,0,0,19,8,3
0,0,0,1,0,4,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,11,0,0,0,1,0,2,0,0,0,0,8,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,30,0
0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,4,0,0,0,28,1,0,0,23,0,1,5,0,0,2,0,2,0,0,0,2,31,0,0,0,0,0,0,0,0,0,5,37,14
0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,26,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,9,0,0,0,2,0,17,1,0,0,3,0,9,0,0,0,0,48,0,0,0,0,0,0,0,0,0,38,18,10
0,0,1,0,0,1,0,0,12,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,29,0,0,0,20,0,3,2,0,0,3,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,68,0,0,0,42,0,5,5,0,0,0,0,14,0,0,4,2,38,0,5,0,0,0,0,1,0,0,6,0,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,22,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,8,0,0,0,1,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,55,0,0,0,0,0,1,0,0,0,0,0,6,17,11,1,0,0,0,0,0,0,0,0,20,0,0,6,25,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22,1,3,8,0,0,0,0,0,0,0,0,1,8,0,0,6,0,0,0,20,0,0,5,0,2,0,0,0,1,1,108,0,0,0,1,0,5,0,1,14,0,4
0,1,16,0,0,0,0,0,0,2,0,0,0,0,0,17,3,0,0,0,0,0,0,4,0,0,23,0,0,0,0,6,1,0,2,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,1,0,0,0,3,3,1,0,0,13,0,0,5,0,0,19,6,0,0,43,0,18,0,2,1,3,6,0,0,0,0,0,2,15,0,16,63,0,5
0,0,29,2,0,0,0,0,0,0,0,0,0,0,1,22,11,1,0,0,1,0,0,0,0,0,6,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,2,0,0,0,0,6,0,20,1,0,0,1,0,1,0,1,0,0,11,0,0,6,0,0,3,6,0,0,0,0,0,0,17,0,4,6,4,0,0,0,0,10,1,0,32,11,0,2
0,0,15,0,0,0,0,0,1,3,0,0,0,0,16,9,2,1,0,0,2,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,20,0,6,1,0,0,0,0,0,2,0,0,0,15,0,0,5,0,0,2,20,0,0,11,0,16,0,4,0,0,9,110,0,0,0,0,10,9,0,22,4,0,0
0,1,8,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,8,0,62,0,0,4,2,1,0,0,0,0,14,0,0,57,0,5
0,0,31,0,0,1,0,0,0,0,0,0,0,0,1,11,11,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,2,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,9,0,0,11,0,0,3,15,0,0,2,0,6,0,0,0,1,32,13,0,0,0,0,0,1,0,4,39,0,5
0,0,3,4,0,0,0,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,1,0,2,0,0,0,1,0,0,0,11,0,9,0,0,0,2,0,0,0,1,0,0,20,0,1,14,0,0,23,19,0,0,3,0,0,0,15,0,0,10,0,0,0,0,0,8,8,0,4,52,0,9
0,0,1,1,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,10,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,1,2,0,0,29,0,2,0,3,0,2,1,0,0,0,0,0,0,2,0,6,2,0,9
0,0,11,0,0,0,0,0,2,0,0,0,0,0,2,10,10,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,7,0,9,0,0,0,1,0,0,28,0,0,0,6,0,0,3,0,0,8,11,0,0,4,0,5,0,3,5,0,1,0,0,0,0,0,0,1,0,2,30,0,3
0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,13,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,15,0,0,4,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,38,0,0
0,1,11,2,0,0,0,0,0,0,0,0,0,0,2,5,26,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,3,0,0,3,0,0,3,2,0,4,0,0,0,15,0,0,16,0,0,0,37,0,0,18,0,1,0,11,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,1,33,0,1
0,1,1,1,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,34,0,0,8,0,0,0,0,0,1,0,0,12,0,0,0,0,0,2,0,0,0,0,8,1,0,0,5,0,1,9,0,0,21,61,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,22,1,22
0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,7,0,0,0,0,5,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,4,0,3,2,3,0,0,12,0,0,0,0,0,25,5,0,0,7,97,3,0,0,0,2,12,0,0,0,0,0,0,2,0,0,37,0,4
0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,17,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,1,0,0,0,0,21,1,0,2,0,0,43,2,1,0,3,67,1,0,0,0,2,20,0,0,0,0,0,0,4,0,0,20,0,4
0,0,0,0,0,0,0,2,0,3,3,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,11,0,0,0,34,0,0,1,0,0,4,10,0,0,0,0,14,1,1,0,0,0,0,1,0,1,0,2,3,0,0,0,3,0,0,0,0,29,4,0,0,0,0,0,0,1,0,4,1,3,0
0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,16,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,6,0,0,2,9,0,16,0,0,0,0,0,0,0,1,0,0,4,57,0,0,0,0,16,0,0,17,3,1,14,0,0,0,0,4,0,0,0,0,8,0,6,0,0,6,0,6
0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3,0,0,3,3,19,0,0,0,0,0,0,0,0,0,3,2,5
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,0,1,0,0,0,1,0,0,13,0,0,15,0,0,0,0,0,1,0,2,0,0,7,5,0,0,2,0,1,1,0,8,0,16,6,0,0,0,1,0,0,3,0,0,1,0,3,0,0,3,5,0
0,1,12,0,0,1,0,0,0,0,0,0,0,0,2,9,19,0,0,0,3,0,0,1,0,0,3,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,19,0,0,1,0,0,0,12,0,0,1,0,0,0,8,4,1,4,0,0,6,0,0,1,1,1,0,0,17,0,0,6,1,0,17,6,0,4,11,0,13,0,0,0,12,46,0,0,0,0,0,0,0,0,0,50,0,11
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,15,6,0,28,0,0,40,2,0,0,2,0,0,0,2,1,0,6,0,0,10,2,0,1,8,0,5,0,0,0,1,43,0,10,0,0,0,0,9,0,0,4,0,43
0,0,8,1,0,0,0,0,0,0,0,3,0,0,4,2,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,2,0,0,0,1,0,0,25,2,0,13,0,0,1,0,0,6,0,0,0,0,15,0,0,4,11,0,1,1,0,0,7,0,4,0,0,0,4,5,0,0,0,0,0,0,0,0,0,12,28,7
0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,1,0,4,0,0,0,0,3,0,1,0,2,0,0,1,0,0,0,1,0,0,4,7,0,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,19,0,0,37,0,3,0,0,0,11,5,0,0,0,0,0,0,0,0,1,24,0,12
0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,4,0,1,0,0,2,1,1,14,14,2,0,10,0,0,0,0,13,0,0,0,1,6,0,0,0,0,0,0,0,0,0,37,0,1
0,3,23,4,46,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,1,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,4,0,0,5,0,0,0,20,0,0,0,0,0,60,1,0,0,5,1,4,0,1,0,1,2,0,4,0,1,0,5,13,0,43,57,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,16,0,0,0,0,0,0,0,0,4,3,0,2
0,0,9,3,0,0,0,0,1,0,0,0,0,0,34,7,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,1,0,0,0,0,0,0,14,0,0,3,26,0,2,37,0,0,9,0,11,0,0,0,0,7,0,18,0,1,0,8,0,0,0,35,0,17
0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,6
0,0,11,4,0,0,0,0,0,1,0,0,0,0,1,21,5,0,0,0,0,0,0,0,1,0,4,0,0,23,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,10,2,5,24,0,0,1,0,4,0,5,0,0,15,0,9,2,5,0,23,4,0,0,13,2,1,0,0,0,3,1,0,0,0,0,0,0,8,0,1,43,0,10
0,0,35,0,0,0,0,0,0,19,0,0,0,0,49,39,3,0,0,0,0,0,0,0,0,0,19,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,14,0,17,23,0,0,0,0,20,0,22,0,0,14,0,11,0,1,1,0,14,0,0,23,0,15,0,0,0,2,5,2,0,0,0,0,0,2,0,1,19,1,23
0,1,10,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,11,0,0,0,2,0,0,0,1,0,20,1,0,0,0,0,1,0,2,0,0,17,0,24,3,0,0,6,35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,73,0,3
